shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4572_shp,42.28627,-85.57566,79,30137.933653
4572_shp,42.28678,-85.57607,80,30354.388755
4572_shp,42.28708,-85.57616,81,30466.397933
4572_shp,42.28903,-85.57583,82,31182.62853
4572_shp,42.28913,-85.57585,83,31219.471362
4572_shp,42.28967,-85.57622,84,31440.267466
4572_shp,42.29303,-85.57899,85,32875.930212
4572_shp,42.2935,-85.57939,86,33078.540925
4572_shp,42.29413,-85.57988,87,33343.662469
4572_shp,42.29458,-85.5799,88,33507.746312
4572_shp,42.29458,-85.58006,89,33551.03636
4572_shp,42.29449,-85.58486,90,34850.152828
4572_shp,42.29502,-85.58487,91,35043.320976
4573_shp,42.24838,-85.54329,1,0
4573_shp,42.24813,-85.54329,2,91.107371
4573_shp,42.24761,-85.5433,3,280.630032
4573_shp,42.24824,-85.54191,4,721.491102
4573_shp,42.24913,-85.54009,5,1311.433195
4573_shp,42.24876,-85.5409,6,1568.882556
4573_shp,42.24964,-85.53913,7,2145.526293
4573_shp,42.25003,-85.53778,8,2537.704578
4573_shp,42.25061,-85.53376,9,3646.462025
4573_shp,42.2506,-85.53206,10,4106.753059
4573_shp,42.2506,-85.53206,11,4106.753059
4573_shp,42.2506,-85.53151,12,4255.66609
4573_shp,42.2506,-85.53082,13,4442.484257
4573_shp,42.25084,-85.53082,14,4529.947371
4573_shp,42.25679,-85.53079,15,6698.320123
4573_shp,42.25797,-85.53099,16,7131.742835
4573_shp,42.25801,-85.53092,17,7155.651219
4573_shp,42.25816,-85.53081,18,7217.900744
4573_shp,42.25839,-85.53093,19,7307.794928
4573_shp,42.25876,-85.53111,20,7451.16897
4573_shp,42.26087,-85.53094,21,8221.492666
4573_shp,42.26173,-85.53097,22,8535.007939
4573_shp,42.26213,-85.53075,23,8692.476228
4573_shp,42.26216,-85.53069,24,8712.05515
4573_shp,42.26232,-85.53059,25,8776.341342
4573_shp,42.26252,-85.53071,26,8856.138546
4573_shp,42.26253,-85.53106,27,8950.953595
4573_shp,42.26249,-85.5314,28,9044.138842
4573_shp,42.26231,-85.53264,29,9386.157039
4573_shp,42.26212,-85.53298,30,9501.332978
4573_shp,42.26165,-85.53342,31,9709.958511
4573_shp,42.26165,-85.53342,32,9709.958511
4573_shp,42.25997,-85.53475,33,10420.219486
4573_shp,42.25966,-85.53525,34,10596.526514
4573_shp,42.25955,-85.53579,35,10748.108066
4573_shp,42.25955,-85.53785,36,11305.776202
4573_shp,42.25955,-85.53785,37,11305.776202
4573_shp,42.25957,-85.54705,38,13796.343197
4573_shp,42.25955,-85.54763,39,13953.525609
4573_shp,42.25956,-85.55318,40,15455.985324
4573_shp,42.25957,-85.55318,41,15459.629626
4573_shp,42.25957,-85.55361,42,15576.036045
4573_shp,42.25957,-85.55436,43,15779.070496
4573_shp,42.25956,-85.55562,44,16120.187868
4573_shp,42.25956,-85.55562,45,16120.187868
4573_shp,42.25956,-85.55593,46,16204.108788
4573_shp,42.25956,-85.55702,47,16499.18557
4573_shp,42.25956,-85.55811,48,16794.262352
4573_shp,42.2613,-85.55809,49,17428.394119
4573_shp,42.2613,-85.55809,50,17428.394119
4573_shp,42.26484,-85.55807,51,18718.489197
4573_shp,42.26484,-85.55807,52,18718.489197
4573_shp,42.27396,-85.55803,53,22042.116029
4573_shp,42.27396,-85.55803,54,22042.116029
4573_shp,42.2751,-85.55803,55,22457.567551
4573_shp,42.27642,-85.55803,56,22938.616785
4573_shp,42.27693,-85.55804,57,23124.49645
4573_shp,42.27723,-85.55811,58,23235.455074
4573_shp,42.27742,-85.55834,59,23328.562894
4573_shp,42.27749,-85.55871,60,23431.896619
4573_shp,42.27746,-85.56006,61,23797.418763
4573_shp,42.27744,-85.56009,62,23808.329473
4573_shp,42.27745,-85.56275,63,24528.230803
4573_shp,42.27745,-85.56275,64,24528.230803
4573_shp,42.27747,-85.56723,65,25740.702287
4573_shp,42.27747,-85.56723,66,25740.702287
4573_shp,42.27749,-85.57003,67,26498.518083
4573_shp,42.27838,-85.56984,68,26826.912733
4573_shp,42.27881,-85.56983,69,26983.641611
4573_shp,42.28005,-85.57096,70,27529.286549
4573_shp,42.27992,-85.57195,71,27801.362071
4573_shp,42.27949,-85.57197,72,27958.161057
4573_shp,42.27924,-85.57193,73,28049.909771
4573_shp,42.27888,-85.57176,74,28188.938018
4573_shp,42.27858,-85.57149,75,28320.437783
4573_shp,42.2786,-85.57132,76,28367.018859
4573_shp,42.2786,-85.57132,77,28367.018859
4573_shp,42.27879,-85.57087,78,28507.110818
4573_shp,42.27881,-85.57072,79,28548.354504
4573_shp,42.27882,-85.56984,80,28786.537021
4573_shp,42.27899,-85.56999,81,28860.605428
4573_shp,42.27899,-85.56999,82,28860.605428
4573_shp,42.28076,-85.57155,83,29631.523155
4573_shp,42.28076,-85.57155,84,29631.523155
4573_shp,42.28281,-85.57293,85,30466.749056
4573_shp,42.28281,-85.57294,86,30469.455188
4573_shp,42.28405,-85.57377,87,30974.091278
4573_shp,42.28629,-85.57566,88,31937.398585
4573_shp,42.28627,-85.57566,89,31944.687223
4573_shp,42.28678,-85.57607,90,32161.142325
4573_shp,42.28708,-85.57616,91,32273.151503
4573_shp,42.28903,-85.57583,92,32989.3821
4573_shp,42.28913,-85.57585,93,33026.224932
4573_shp,42.28967,-85.57622,94,33247.021036
4573_shp,42.29303,-85.57899,95,34682.683783
4573_shp,42.2935,-85.57939,96,34885.294495
4573_shp,42.29413,-85.57988,97,35150.416039
4573_shp,42.29458,-85.5799,98,35314.499883
4573_shp,42.29458,-85.58006,99,35357.789931
4573_shp,42.29449,-85.58486,100,36656.906399
4573_shp,42.29502,-85.58487,101,36850.074546
4574_shp,42.29504,-85.5845,1,0
4574_shp,42.29522,-85.58449,2,65.653618
4574_shp,42.29535,-85.5848,3,161.982617
4574_shp,42.29536,-85.58489,4,186.604169
4574_shp,42.29274,-85.58481,5,1141.662381
4574_shp,42.29274,-85.58481,6,1141.662381
4574_shp,42.29259,-85.58481,7,1196.327228
4574_shp,42.29164,-85.58476,8,1542.80212
4574_shp,42.29166,-85.584,9,1748.568508
4574_shp,42.29172,-85.58187,10,2325.30827
4574_shp,42.29141,-85.58148,11,2479.899826
4574_shp,42.28876,-85.57772,12,3882.662487
4574_shp,42.28748,-85.57666,13,4430.262831
4574_shp,42.2872,-85.57621,14,4589.132615
4574_shp,42.28678,-85.57607,15,4746.812499
4574_shp,42.284,-85.57374,16,5940.105103
4574_shp,42.28298,-85.57304,17,6357.308517
4574_shp,42.28298,-85.57304,18,6357.308517
4574_shp,42.28116,-85.57185,19,7094.619019
4574_shp,42.28116,-85.57185,20,7094.619019
4574_shp,42.27916,-85.57014,21,7957.981904
4574_shp,42.27916,-85.57014,22,7957.981904
4574_shp,42.2789,-85.56991,23,8071.350258
4574_shp,42.27883,-85.56984,24,8103.125239
4574_shp,42.27876,-85.56982,25,8129.203326
4574_shp,42.27862,-85.56979,26,8180.865673
4574_shp,42.27849,-85.56979,27,8228.241757
4574_shp,42.27822,-85.56983,28,8327.231928
4574_shp,42.27769,-85.56996,29,8523.558686
4574_shp,42.2775,-85.57002,30,8594.679186
4574_shp,42.27747,-85.56992,31,8623.867666
4574_shp,42.27747,-85.56793,32,9162.433353
4574_shp,42.27747,-85.56794,33,9165.139713
4574_shp,42.27745,-85.56309,34,10477.744869
4574_shp,42.27745,-85.56309,35,10477.744869
4574_shp,42.27744,-85.56013,36,11278.836104
4574_shp,42.27744,-85.56013,37,11278.836104
4574_shp,42.27742,-85.55833,38,11766.035777
4574_shp,42.27739,-85.55826,39,11787.908701
4574_shp,42.2773,-85.55814,40,11834.065806
4574_shp,42.27707,-85.55804,41,11922.145908
4574_shp,42.27424,-85.55803,42,12953.489844
4574_shp,42.27424,-85.55803,43,12953.489844
4574_shp,42.27006,-85.55804,44,14476.813861
4574_shp,42.27002,-85.55804,45,14491.391096
4574_shp,42.26512,-85.55808,46,16277.134427
4574_shp,42.26512,-85.55808,47,16277.134427
4574_shp,42.26153,-85.55808,48,17585.439725
4574_shp,42.26158,-85.55809,49,17603.861227
4574_shp,42.2614,-85.55809,50,17669.458686
4574_shp,42.25956,-85.55811,51,18340.032229
4574_shp,42.25956,-85.55702,52,18635.109011
4574_shp,42.25956,-85.55593,53,18930.185793
4574_shp,42.25956,-85.55562,54,19014.106713
4574_shp,42.25956,-85.55541,55,19070.956368
4574_shp,42.25956,-85.55541,56,19070.956368
4574_shp,42.25956,-85.55145,57,20142.97844
4574_shp,42.25945,-85.55141,58,20184.502531
4574_shp,42.25915,-85.55149,59,20295.955986
4574_shp,42.25899,-85.55152,60,20354.827687
4574_shp,42.25873,-85.55155,61,20449.92695
4574_shp,42.25876,-85.55144,62,20481.649242
4574_shp,42.25909,-85.55136,63,20603.845695
4574_shp,42.25955,-85.55123,64,20775.137822
4574_shp,42.25955,-85.5511,65,20810.330471
4574_shp,42.25955,-85.54709,66,21895.888347
4574_shp,42.25957,-85.54704,67,21911.261606
4574_shp,42.25954,-85.53948,68,23957.878561
4574_shp,42.25954,-85.53948,69,23957.878561
4574_shp,42.25955,-85.53581,70,24951.400885
4574_shp,42.25958,-85.53554,71,25025.306424
4574_shp,42.25958,-85.53554,72,25025.306424
4574_shp,42.25966,-85.53525,73,25109.051663
4574_shp,42.25997,-85.53475,74,25285.358691
4574_shp,42.26201,-85.53311,75,26151.268098
4574_shp,42.26221,-85.53285,76,26252.589711
4574_shp,42.26238,-85.53236,77,26398.988081
4574_shp,42.26149,-85.5336,78,26865.757262
4574_shp,42.26192,-85.53326,79,27047.49246
4574_shp,42.26232,-85.53258,80,27282.298586
4574_shp,42.2624,-85.53196,81,27452.646381
4574_shp,42.26228,-85.53124,82,27652.396819
4574_shp,42.26226,-85.53122,83,27661.476214
4574_shp,42.26224,-85.53121,84,27669.251284
4574_shp,42.26214,-85.53119,85,27706.094284
4574_shp,42.26157,-85.531,86,27920.092436
4574_shp,42.26079,-85.53097,87,28204.464064
4574_shp,42.25878,-85.53114,88,28938.413058
4574_shp,42.25841,-85.5314,89,29090.517749
4574_shp,42.25839,-85.53142,90,29099.597338
4574_shp,42.25814,-85.53155,91,29197.265936
4574_shp,42.25797,-85.5314,92,29271.341487
4574_shp,42.25751,-85.53113,93,29454.221924
4574_shp,42.25719,-85.53097,94,29578.624114
4574_shp,42.25646,-85.53081,95,29848.161337
4574_shp,42.25461,-85.53082,96,30522.362177
4574_shp,42.25461,-85.53089,97,30541.313544
4574_shp,42.25459,-85.53174,98,30771.55272
4574_shp,42.25462,-85.53151,99,30834.773994
4574_shp,42.2546,-85.53309,100,31262.595514
4574_shp,42.25438,-85.53352,101,31403.948236
4574_shp,42.25421,-85.53367,102,31478.025076
4574_shp,42.2539,-85.53377,103,31594.197091
4574_shp,42.2535,-85.53374,104,31740.195123
4574_shp,42.25058,-85.53375,105,32804.333365
4574_shp,42.25058,-85.53389,106,32842.238513
4574_shp,42.25056,-85.53442,107,32985.921576
4574_shp,42.25017,-85.53671,108,33622.024979
4574_shp,42.25021,-85.53662,109,33650.420071
4574_shp,42.25005,-85.53776,110,33964.537744
4574_shp,42.24981,-85.53872,111,34238.782366
4574_shp,42.24966,-85.53911,112,34357.687206
4574_shp,42.24843,-85.54157,113,35160.536796
4574_shp,42.24907,-85.54022,114,35594.134147
4574_shp,42.24761,-85.5433,115,36583.353967
4574_shp,42.24813,-85.54329,116,36772.876628
4574_shp,42.24838,-85.54329,117,36863.983999
4575_shp,42.29504,-85.5845,1,0
4575_shp,42.29522,-85.58449,2,65.653618
4575_shp,42.29535,-85.5848,3,161.982617
4575_shp,42.29536,-85.58489,4,186.604169
4575_shp,42.29274,-85.58481,5,1141.662381
4575_shp,42.29274,-85.58481,6,1141.662381
4575_shp,42.29259,-85.58481,7,1196.327228
4575_shp,42.29164,-85.58476,8,1542.80212
4575_shp,42.29166,-85.584,9,1748.568508
4575_shp,42.29172,-85.58187,10,2325.30827
4575_shp,42.29141,-85.58148,11,2479.899826
4575_shp,42.28876,-85.57772,12,3882.662487
4575_shp,42.28748,-85.57666,13,4430.262831
4575_shp,42.2872,-85.57621,14,4589.132615
4575_shp,42.28678,-85.57607,15,4746.812499
4575_shp,42.284,-85.57374,16,5940.105103
4575_shp,42.28298,-85.57304,17,6357.308517
4575_shp,42.28298,-85.57304,18,6357.308517
4575_shp,42.28116,-85.57185,19,7094.619019
4575_shp,42.28116,-85.57185,20,7094.619019
4575_shp,42.28002,-85.57094,21,7577.576146
4575_shp,42.27988,-85.57198,22,7863.613601
4575_shp,42.27931,-85.57193,23,8071.779798
4575_shp,42.27877,-85.57166,24,8281.700473
4575_shp,42.2786,-85.57132,25,8392.627842
4575_shp,42.2786,-85.57132,26,8392.627842
4575_shp,42.27861,-85.57128,27,8404.050057
4575_shp,42.27882,-85.57078,28,8559.508013
4575_shp,42.27883,-85.57031,29,8686.756415
4575_shp,42.27882,-85.56986,30,8808.594531
4575_shp,42.27856,-85.56983,31,8903.693904
4575_shp,42.27823,-85.56981,32,9024.07801
4575_shp,42.27749,-85.57,33,9298.615711
4575_shp,42.27747,-85.56794,34,9856.173473
4575_shp,42.27747,-85.56794,35,9856.173473
4575_shp,42.27745,-85.56309,36,11168.77863
4575_shp,42.27745,-85.56309,37,11168.77863
4575_shp,42.27744,-85.56013,38,11969.869864
4575_shp,42.27744,-85.56013,39,11969.869864
4575_shp,42.27742,-85.55833,40,12457.069537
4575_shp,42.27739,-85.55826,41,12478.942461
4575_shp,42.2773,-85.55814,42,12525.099566
4575_shp,42.27707,-85.55804,43,12613.179669
4575_shp,42.27424,-85.55803,44,13644.523604
4575_shp,42.27424,-85.55803,45,13644.523604
4575_shp,42.27006,-85.55804,46,15167.847622
4575_shp,42.27002,-85.55804,47,15182.424857
4575_shp,42.26512,-85.55808,48,16968.168188
4575_shp,42.26512,-85.55808,49,16968.168188
4575_shp,42.26153,-85.55808,50,18276.473486
4575_shp,42.26158,-85.55809,51,18294.894988
4575_shp,42.2614,-85.55809,52,18360.492447
4575_shp,42.25956,-85.55811,53,19031.065989
4575_shp,42.25956,-85.55702,54,19326.142771
4575_shp,42.25956,-85.55593,55,19621.219554
4575_shp,42.25956,-85.55562,56,19705.140473
4575_shp,42.25956,-85.55541,57,19761.990129
4575_shp,42.25956,-85.55541,58,19761.990129
4575_shp,42.25956,-85.55145,59,20834.0122
4575_shp,42.25945,-85.55141,60,20875.536291
4575_shp,42.25915,-85.55149,61,20986.989746
4575_shp,42.25899,-85.55152,62,21045.861448
4575_shp,42.25873,-85.55155,63,21140.96071
4575_shp,42.25876,-85.55144,64,21172.683002
4575_shp,42.25909,-85.55136,65,21294.879455
4575_shp,42.25955,-85.55123,66,21466.171583
4575_shp,42.25955,-85.5511,67,21501.364232
4575_shp,42.25955,-85.54709,68,22586.922107
4575_shp,42.25957,-85.54704,69,22602.295366
4575_shp,42.25954,-85.53948,70,24648.912322
4575_shp,42.25954,-85.53948,71,24648.912322
4575_shp,42.25955,-85.53581,72,25642.434646
4575_shp,42.25958,-85.53554,73,25716.340184
4575_shp,42.25958,-85.53554,74,25716.340184
4575_shp,42.25966,-85.53525,75,25800.085423
4575_shp,42.25997,-85.53475,76,25976.392452
4575_shp,42.26201,-85.53311,77,26842.301858
4575_shp,42.26221,-85.53285,78,26943.623471
4575_shp,42.26238,-85.53236,79,27090.021842
4575_shp,42.26149,-85.5336,80,27556.791022
4575_shp,42.26192,-85.53326,81,27738.52622
4575_shp,42.26232,-85.53258,82,27973.332346
4575_shp,42.2624,-85.53196,83,28143.680141
4575_shp,42.26228,-85.53124,84,28343.430579
4575_shp,42.26226,-85.53122,85,28352.509975
4575_shp,42.26224,-85.53121,86,28360.285044
4575_shp,42.26214,-85.53119,87,28397.128045
4575_shp,42.26157,-85.531,88,28611.126197
4575_shp,42.26079,-85.53097,89,28895.497824
4575_shp,42.25878,-85.53114,90,29629.446819
4575_shp,42.25841,-85.5314,91,29781.551509
4575_shp,42.25839,-85.53142,92,29790.631098
4575_shp,42.25814,-85.53155,93,29888.299696
4575_shp,42.25797,-85.5314,94,29962.375248
4575_shp,42.25751,-85.53113,95,30145.255684
4575_shp,42.25719,-85.53097,96,30269.657875
4575_shp,42.25646,-85.53081,97,30539.195097
4575_shp,42.25461,-85.53082,98,31213.395937
4575_shp,42.25461,-85.53089,99,31232.347304
4575_shp,42.25459,-85.53174,100,31462.58648
4575_shp,42.25462,-85.53151,101,31525.807754
4575_shp,42.2546,-85.53309,102,31953.629275
4575_shp,42.25438,-85.53352,103,32094.981996
4575_shp,42.25421,-85.53367,104,32169.058836
4575_shp,42.2539,-85.53377,105,32285.230852
4575_shp,42.2535,-85.53374,106,32431.228884
4575_shp,42.25058,-85.53375,107,33495.367126
4575_shp,42.25058,-85.53389,108,33533.272273
4575_shp,42.25056,-85.53442,109,33676.955336
4575_shp,42.25017,-85.53671,110,34313.058739
4575_shp,42.25021,-85.53662,111,34341.453832
4575_shp,42.25005,-85.53776,112,34655.571504
4575_shp,42.24981,-85.53872,113,34929.816127
4575_shp,42.24966,-85.53911,114,35048.720967
4575_shp,42.24843,-85.54157,115,35851.570556
4575_shp,42.24907,-85.54022,116,36285.167908
4575_shp,42.24761,-85.5433,117,37274.387727
4575_shp,42.24813,-85.54329,118,37463.910389
4575_shp,42.24838,-85.54329,119,37555.01776
4576_shp,42.33121,-85.51017,1,0
4576_shp,42.33117,-85.51113,2,259.998779
4576_shp,42.32957,-85.51118,3,843.251064
4576_shp,42.32894,-85.5106,4,1121.301797
4576_shp,42.32803,-85.51223,5,1672.908317
4576_shp,42.32621,-85.51585,6,2855.37944
4576_shp,42.32622,-85.51585,7,2859.023784
4576_shp,42.32443,-85.51968,8,4083.084723
4576_shp,42.32443,-85.51968,9,4083.084723
4576_shp,42.32145,-85.52595,10,6096.716912
4576_shp,42.32146,-85.52596,11,6101.25513
4576_shp,42.32126,-85.52638,12,6236.217249
4576_shp,42.32028,-85.52849,13,6909.415083
4576_shp,42.31985,-85.52936,14,7192.117353
4576_shp,42.31985,-85.52936,15,7192.117353
4576_shp,42.3166,-85.53621,16,9391.022395
4576_shp,42.31706,-85.5362,17,9558.683786
4576_shp,42.31706,-85.5362,18,9558.683786
4576_shp,42.31833,-85.53619,19,10021.522758
4576_shp,42.31829,-85.53678,20,10181.759327
4576_shp,42.31801,-85.53732,21,10359.924704
4576_shp,42.31801,-85.53732,22,10359.924704
4576_shp,42.31796,-85.53946,23,10939.001422
4576_shp,42.31817,-85.54059,24,11254.060199
4576_shp,42.31811,-85.54122,25,11425.848506
4576_shp,42.31799,-85.54143,26,11497.531162
4576_shp,42.31774,-85.54162,27,11602.132696
4576_shp,42.31692,-85.5418,28,11904.908089
4576_shp,42.31692,-85.5418,29,11904.908089
4576_shp,42.31643,-85.54165,30,12088.031304
4576_shp,42.31583,-85.54121,31,12336.979083
4576_shp,42.3155,-85.54108,32,12462.276932
4576_shp,42.31519,-85.54119,33,12579.103381
4576_shp,42.31479,-85.54167,34,12774.309104
4576_shp,42.31433,-85.5415,35,12948.140256
4576_shp,42.31433,-85.5415,36,12948.140256
4576_shp,42.31414,-85.54137,37,13025.799075
4576_shp,42.31356,-85.54264,38,13429.131484
4576_shp,42.31301,-85.54382,39,13806.01984
4576_shp,42.31301,-85.54382,40,13806.01984
4576_shp,42.31199,-85.54599,41,14500.781218
4576_shp,42.31199,-85.54599,42,14500.781218
4576_shp,42.31078,-85.54861,43,15335.458189
4576_shp,42.3108,-85.54852,44,15360.870289
4576_shp,42.30837,-85.55368,45,17013.873901
4576_shp,42.30838,-85.55369,46,17018.412446
4576_shp,42.30634,-85.55816,47,18437.850239
4576_shp,42.30634,-85.55816,48,18437.850239
4576_shp,42.30624,-85.55837,49,18505.342653
4576_shp,42.30648,-85.55856,50,18606.790338
4576_shp,42.30679,-85.55871,51,18726.830573
4576_shp,42.30678,-85.55905,52,18818.876334
4576_shp,42.30672,-85.55951,53,18945.217822
4576_shp,42.30643,-85.55975,54,19069.251751
4576_shp,42.30604,-85.56063,55,19346.504497
4576_shp,42.30604,-85.56063,56,19346.504497
4576_shp,42.30578,-85.56115,57,19516.108113
4576_shp,42.30547,-85.56155,58,19672.542668
4576_shp,42.3054,-85.56191,59,19773.214342
4576_shp,42.3052,-85.56187,60,19846.899802
4576_shp,42.30502,-85.56177,61,19917.856766
4576_shp,42.30474,-85.56156,62,20034.645783
4576_shp,42.30449,-85.56206,63,20197.728471
4576_shp,42.30348,-85.56422,64,20888.323116
4576_shp,42.30348,-85.56422,65,20888.323116
4576_shp,42.30149,-85.56848,66,22249.974719
4576_shp,42.30096,-85.56934,67,22552.360501
4576_shp,42.30082,-85.56931,68,22604.022596
4576_shp,42.30068,-85.56928,69,22655.684693
4576_shp,42.30032,-85.56921,70,22788.240247
4576_shp,42.30032,-85.56921,71,22788.240247
4576_shp,42.29792,-85.56873,72,23672.4667
4576_shp,42.29792,-85.56873,73,23672.4667
4576_shp,42.29593,-85.56855,74,24399.320827
4576_shp,42.29545,-85.56896,75,24606.455723
4576_shp,42.29514,-85.56954,76,24799.816748
4576_shp,42.29492,-85.57033,77,25028.102013
4576_shp,42.29474,-85.57254,78,25629.630916
4576_shp,42.29474,-85.57272,79,25678.332097
4576_shp,42.29472,-85.57392,80,26003.088487
4576_shp,42.29472,-85.57392,81,26003.088487
4576_shp,42.29456,-85.58337,82,28560.569315
4576_shp,42.2953,-85.58336,83,28830.262908
4576_shp,42.29529,-85.58356,84,28884.497435
4576_shp,42.29515,-85.58375,85,28956.924746
4576_shp,42.2948,-85.5837,86,29085.191493
4577_shp,42.33121,-85.51017,1,0
4577_shp,42.33117,-85.51113,2,259.998779
4577_shp,42.32957,-85.51118,3,843.251064
4577_shp,42.32894,-85.5106,4,1121.301797
4577_shp,42.32803,-85.51223,5,1672.908317
4577_shp,42.32621,-85.51585,6,2855.37944
4577_shp,42.32622,-85.51585,7,2859.023784
4577_shp,42.32443,-85.51968,8,4083.084723
4577_shp,42.32443,-85.51968,9,4083.084723
4577_shp,42.32145,-85.52595,10,6096.716912
4577_shp,42.32146,-85.52596,11,6101.25513
4577_shp,42.32126,-85.52638,12,6236.217249
4577_shp,42.32028,-85.52849,13,6909.415083
4577_shp,42.31985,-85.52936,14,7192.117353
4577_shp,42.31985,-85.52936,15,7192.117353
4577_shp,42.3166,-85.53621,16,9391.022395
4577_shp,42.31706,-85.5362,17,9558.683786
4577_shp,42.31706,-85.5362,18,9558.683786
4577_shp,42.31833,-85.53619,19,10021.522758
4577_shp,42.31829,-85.53678,20,10181.759327
4577_shp,42.31801,-85.53732,21,10359.924704
4577_shp,42.31801,-85.53732,22,10359.924704
4577_shp,42.31796,-85.53946,23,10939.001422
4577_shp,42.31817,-85.54059,24,11254.060199
4577_shp,42.31811,-85.54122,25,11425.848506
4577_shp,42.31799,-85.54143,26,11497.531162
4577_shp,42.31774,-85.54162,27,11602.132696
4577_shp,42.31692,-85.5418,28,11904.908089
4577_shp,42.31692,-85.5418,29,11904.908089
4577_shp,42.31643,-85.54165,30,12088.031304
4577_shp,42.31583,-85.54121,31,12336.979083
4577_shp,42.3155,-85.54108,32,12462.276932
4577_shp,42.31519,-85.54119,33,12579.103381
4577_shp,42.31479,-85.54167,34,12774.309104
4577_shp,42.31433,-85.5415,35,12948.140256
4577_shp,42.31433,-85.5415,36,12948.140256
4577_shp,42.31414,-85.54137,37,13025.799075
4577_shp,42.31356,-85.54264,38,13429.131484
4577_shp,42.31301,-85.54382,39,13806.01984
4577_shp,42.31301,-85.54382,40,13806.01984
4577_shp,42.31199,-85.54599,41,14500.781218
4577_shp,42.31199,-85.54599,42,14500.781218
4577_shp,42.31078,-85.54861,43,15335.458189
4577_shp,42.3108,-85.54852,44,15360.870289
4577_shp,42.30837,-85.55368,45,17013.873901
4577_shp,42.30838,-85.55369,46,17018.412446
4577_shp,42.30634,-85.55816,47,18437.850239
4577_shp,42.30634,-85.55816,48,18437.850239
4577_shp,42.30624,-85.55837,49,18505.342653
4577_shp,42.30648,-85.55856,50,18606.790338
4577_shp,42.30679,-85.55871,51,18726.830573
4577_shp,42.30678,-85.55905,52,18818.876334
4577_shp,42.30672,-85.55951,53,18945.217822
4577_shp,42.30643,-85.55975,54,19069.251751
4577_shp,42.30604,-85.56063,55,19346.504497
4577_shp,42.30604,-85.56063,56,19346.504497
4577_shp,42.30578,-85.56115,57,19516.108113
4577_shp,42.30547,-85.56155,58,19672.542668
4577_shp,42.3054,-85.56191,59,19773.214342
4577_shp,42.3052,-85.56187,60,19846.899802
4577_shp,42.30502,-85.56177,61,19917.856766
4577_shp,42.30474,-85.56156,62,20034.645783
4577_shp,42.30449,-85.56206,63,20197.728471
4577_shp,42.30348,-85.56422,64,20888.323116
4577_shp,42.30348,-85.56422,65,20888.323116
4577_shp,42.30149,-85.56848,66,22249.974719
4577_shp,42.30096,-85.56934,67,22552.360501
4577_shp,42.30082,-85.56931,68,22604.022596
4577_shp,42.30068,-85.56928,69,22655.684693
4577_shp,42.30032,-85.56921,70,22788.240247
4577_shp,42.30032,-85.56921,71,22788.240247
4577_shp,42.29792,-85.56873,72,23672.4667
4577_shp,42.29792,-85.56873,73,23672.4667
4577_shp,42.29593,-85.56855,74,24399.320827
4577_shp,42.29545,-85.56896,75,24606.455723
4577_shp,42.29514,-85.56954,76,24799.816748
4577_shp,42.29492,-85.57033,77,25028.102013
4577_shp,42.29474,-85.57254,78,25629.630916
4577_shp,42.29474,-85.57272,79,25678.332097
4577_shp,42.29472,-85.57392,80,26003.088487
4577_shp,42.29472,-85.57392,81,26003.088487
4577_shp,42.29456,-85.58337,82,28560.569315
4577_shp,42.2953,-85.58336,83,28830.262908
4577_shp,42.29529,-85.58356,84,28884.497435
4577_shp,42.29515,-85.58375,85,28956.924746
4577_shp,42.2948,-85.5837,86,29085.191493
4578_shp,42.33121,-85.51017,1,0
4578_shp,42.33117,-85.51113,2,259.998779
4578_shp,42.32957,-85.51118,3,843.251064
4578_shp,42.32894,-85.5106,4,1121.301797
4578_shp,42.32803,-85.51223,5,1672.908317
4578_shp,42.32621,-85.51585,6,2855.37944
4578_shp,42.32622,-85.51585,7,2859.023784
4578_shp,42.32443,-85.51968,8,4083.084723
4578_shp,42.32443,-85.51968,9,4083.084723
4578_shp,42.32145,-85.52595,10,6096.716912
4578_shp,42.32146,-85.52596,11,6101.25513
4578_shp,42.32126,-85.52638,12,6236.217249
4578_shp,42.32028,-85.52849,13,6909.415083
4578_shp,42.31985,-85.52936,14,7192.117353
4578_shp,42.31985,-85.52936,15,7192.117353
4578_shp,42.3166,-85.53621,16,9391.022395
4578_shp,42.31706,-85.5362,17,9558.683786
4578_shp,42.31706,-85.5362,18,9558.683786
4578_shp,42.31833,-85.53619,19,10021.522758
4578_shp,42.31829,-85.53678,20,10181.759327
4578_shp,42.31801,-85.53732,21,10359.924704
4578_shp,42.31801,-85.53732,22,10359.924704
4578_shp,42.31796,-85.53946,23,10939.001422
4578_shp,42.31817,-85.54059,24,11254.060199
4578_shp,42.31811,-85.54122,25,11425.848506
4578_shp,42.31799,-85.54143,26,11497.531162
4578_shp,42.31774,-85.54162,27,11602.132696
4578_shp,42.31692,-85.5418,28,11904.908089
4578_shp,42.31692,-85.5418,29,11904.908089
4578_shp,42.31643,-85.54165,30,12088.031304
4578_shp,42.31583,-85.54121,31,12336.979083
4578_shp,42.3155,-85.54108,32,12462.276932
4578_shp,42.31519,-85.54119,33,12579.103381
4578_shp,42.31479,-85.54167,34,12774.309104
4578_shp,42.31433,-85.5415,35,12948.140256
4578_shp,42.31433,-85.5415,36,12948.140256
4578_shp,42.31414,-85.54137,37,13025.799075
4578_shp,42.31356,-85.54264,38,13429.131484
